Unnamed: 0,Data,Label
76364,"pengaruh profitabilitas, ukuran perusahaan, dan leverage terhadap nilai perusahaan dengan financial distress sebagai variabel intervening penelitian ini bertujuan untuk mengetahui pengaruh profitabilitas ukuran perusahaan dan leverage pada nilai perusahaan dengan financial distress sebagai variabel mediasi profitabilitas diukur menggunakan rumus roa return on asset ukuran perusahaan diukur menggunakan rumus ln total asset leverage diukur menggunakan rumus der debt to equity ratio nilai perusahaan diukur menggunakan rumus tobins q dan financial distress diukur menggunakan metode altman zscore populasi pada penelitian ini adalah perusahaan manufaktur yang terdaftar di bursa efek indonesia bei periode  total sampel yang diuji ada  perusahaan yang dikalikan dengan  tahun pengamatan yang dipilih dengan menggunakan tehnik purposive sampling teknik analisis data menggunakan partial least squre pls dengan program sempls  hasil penelitian menunjukan bahwa pengaruh langsung yang berpengaruh positif hanya ukuran perusahaan terhadap nilai perusahaan ukuran perusahaan terhadap financial distress dan financial distress terhadap nilai perusahaan sedangkan untuk mediasi menunjukkan bahwa financial distress tidak berhasil menjadi mediasi hubungan antara variabel independen dan variabel dependen",-1.0
76380,analisis respon dinamis core wall dengan belt truss dan core wall dengan belt wall pada struktur gedung 40 lantai struktur belt truss dan belt wall berfungsi dalam meningkatkan kekakuan bangunan untuk mengurangi displacement lateral tujuan penelitian ini menganalisis respon dinamis pada struktur core wall belt truss dan belt wall penlitian ini menggunakan gedung berjumlah  lantai dengan tinggi m proses analisis menggunakan struktur beton bertulang dengan metode sistem struktur yaitu sistem ganda duall system pemodelan struktur terdapat  variasi yaitu struktur gedung dengan core wall core wall dengan belt truss dan core wall dengan belt wall hasil analisis menunjukkan bahwa lokasi optimum pemasangan belt truss dari beberapa ketinggian h h h dan cap truss terletak di h belt trus mampu mereduksi simpangan  sumbu x dengan  sumbu y model gedung dengan core wall  digunakan sebagai acuan menghasilkan simpangan maksimum mm arah x dan mm arah y struktur gedung core wall+h belt truss menghasilkan simpangan maksimum mm arah x dan mm arah y dan apabila struktur gedung core wall+h belt wall menghasilkan simpangan maksimum mm arah x dan  mm arah y jadi model yang terbaik adalah gabungan antara core wall dengan belt wall mampu mereduksi simpangan  arah x dan  arah y,-1.0
76381,analysis of fundamental factors that affect the stock price of manufacturing companies this study aims to analyze the fundamental factors that affect stock prices in manufacturing companies there are several fundamental factors used in this study namely financial ratios consisting of return on asset roa debt to equity ratio der book value per share bvs the sampling method used is purposive sampling method from a population of  manufacturing companies listed on the indonesia stock exchange  companies were taken hypothesis testing is done using multiple linear regression analysis with panel data the initial stage is to first conduct a classical assumption test which includes data normality test multicolonierity heteroscedasticity and model linearity test  the results of this study indicate that roa der bvs simultaneously have a significant effect on stock prices the results of the partial analysis of the fundamental factors return on asset roa debt to equity ratio der and book value per share bvs have a positive influence on the stock price of manufacturing companies on the idx in   keyword fundamental factors,-1.0
76387,"pengaruh kompetensi terhadap kinerja pegawai pada dinas pendidikan, olahraga, dan pemuda kabupaten pangkajene dan kepulauan abbstrak sumber daya manusia merupakan faktor penting bagi setiap organisasi atau perusahaan tidak saja dipandang sebagai unsur produksi tetapi juga sebagai manusia yang memiliki emosi dan kepribadian yang dapat dijadikan sebagai kekuatan untuk menggerakkan organisasi atau perusahaan untuk mencapai tujuan dan sasaran suatu organisasi sesuai dengan yang direncanakan penelitian ini termasuk dalam kategori eksplanatoris explanatory research atau studi penjelasan dengan menggunakan pendekatan kuantitatif yang lebih menekankan pada analisis datadata numerical angka yang diolah dengan metode statistik penelitian dilaksanakan selama  bulan mulai bulan februari sampai juni  lokasi penelitian adalah di dinas pendidikan olahraga dan pemuda kabupaten pangkajene dan kepulauan dengan pertimbangan data dan informasi mudah diperoleh dan sangat relevan dengan pokok permasalahan metode pengumpulan data yang digunakan adalah obeservasi wawancara langsung kuesioner dan dokumentasi populasi dalam penelitian ini adalah pegawai negeri sipil pada dinas pendidikan olahraga dan pemuda kabupaten pangkajene dan kepulauan yang berjumlah  orang hasil penelitian menunjukkan bahwa variabel pengetahuan keterampilan pengalaman kerja dan motivasi secara bersamasama berpengaruh signifikan terhadap kinerka pegawai pada dinas pendidikan olahraga dan pemuda kabupaten pangkajene dan kepulauan namun demikian dari keempat variabel bebas tersebut yang paling dominan berpengaruh secara signifikan adalah variabel keterampilan",-1.0
76398,peran pendidikan keuangan umkm terhadap perilaku keuangan (studi kasus pada pelaku umkm di tasikmalaya usaha mikro kecil dan menengah umkm kini menjadi salah satu kekuatan utama di balik pembangunan ekonomi di indonesia hal ini berkaitan erat dengan jumlahnya yang terus bertambah setiap tahun namun masih ada beberapa hambatan yang harus diatasi oleh pelaku umkm antara lain pemahaman yang kurang pengelolaan keuangan yang kurang baik dan kreativitas yang kurang tujuan dari penelitian ini adalah untuk mengetahui bagaimana peran dari pendidikan keuangan umkm terhadap perilaku keuangan umkm di kota tasikmalaya dijadikan sebagai subjek dalam penelitian kuantitatif ini adapun materi mengenai pendidikan keuangan bagi pelaku umkm yang diberikan yaitu penggunaan jasa keuangan manajemen dan perencanaan keuangan bisnis resiko dan tanggungan serta lanskap keuangan yang disampaikan secara daring hasil dari penelitian ini menunjukkan bahwa terdapat peran dari pendidikan keuangan dalam meningkatkan perilaku keuangan pada pelaku umkm di kota tasikmalaya,-1.0
76401,pengaruh motivasi kerja dan disiplin kerja terhadap produktivitas agen asuransi the purpose of this study was to determine and analyze the direct or simultaneous influence of work motivation and work discipline on the productivity of insurance agents at pt sinarmas msig insurance olympus d makassar branch this study uses a survey method with saturated sampling with a sample of  respondents data were analyzed using linear regression multiple regression and determination test the results show that i work motivation has a significant and significant effect on the productivity of insurance agents ii work discipline has a significant and significant effect on the productivity of insurance agents and iii work motivation and work discipline simultaneously and significantly affect the productivity of insurance agents  keywords work motivation work discipline productivity,-1.0
76415,"pengaruh kompetensi, independensi, integritas dan kredibilitas terhadap kualitas penjaminan mutu dalam audit penelitian ini bertujuan untuk mengetahui dan menganalisis pengaruh kompetensi independensi integritas dan kredibilitas terhadap kualitas penjaminan mutu dalam audit studi pada bpkp perwakilan provinsi sulawesi selatan data dalam penelitian ini diperoleh dari para auditor kantor bpkp perwakilan sulawesi selatan yang bersedia menjadi responden penelitian ini menggunakan data primer dengan cara melakukan penelitian langsung dilapangan dengan memberikan kuesioner kepada  responden dan yang kembali sebanyak  kuesioener teknik analisis data dilakukan dengan analisis regresi linear berganda menggunakan software spss hasil penelitian ini menunjukkan bahwa kompetensi berpengaruh positif dan signifikan terhadap kualitas penjaminan mutu dalam audit independensi berpengaruh positif dan signifikan terhadap kualitas penjaminan mutu dalam audit integritas berpengaruh positif dan signifikan terhadap kualitas penjaminan mutu dalam audit kredibilitas berpengaruh positif dan signifikan terhadap kualitas penjaminan mutu dalam audit",-1.0
76466,"pengaruh kepuasan kerja, disiplin kerja dan motivasi terhadap kinerja karyawan pt. rattan house furniture semarang this study aims to analyze the effect of job satisfaction work discipline and work motivation on employee performance the population in this study are employees who work at pt rattan house furniture totaling  people this type of research is explanatory research the data collection method used a survey with an instrument in the form of a questionnaire distributed to respondents multiple regression analysis method was used to explain the influence between variables the data that has been collected was analyzed using factor analysis to test the validity of each question item and reliability test using cronbach alpha the results of the hypothesis test indicate that job satisfaction has a positive and insignificant effect on employee performance work discipline has a positive and significant effect on employee performance and work motivation has a positive and significant effect on employee performance  keywords job satisfaction work discipline incentives work motivation employee performance",-1.0
76468,"pengaruh keahlian profesional, kualitas pekerjaan audit internal, dukungan pimpinan, lingkup pekerjaan audit internal terhadap efektivitas audit internal pemerintah              pada kantor inspektorat provinsi sulawesi selatan penelitian ini bertujuan untuk menguji dan menganalisis pengaruh keahlian profesional kualitas pekerjaan audit internal dukungan pimpinan lingkup pekerjaan audit internal terhadap efektivitas audit internal pemerintah pada kantor inspektorat provinsi sulawesi selatan data dalam penelitian ini diperoleh dari masingmasing auditor pada inspektorat provinsi sulawesi selatan yang bersedia menjadi responden penelitian ini menggunakan data primer dengan cara melakukan penelitian langsung dilapangan dengan memberikan kuesionerlembar pertanyaan kepada  responden metode analisis data yang digunakan yaitu analisis regresi linear berganda hasil penelitian menunjukkan bahwa secara parsial variabel keahlian professional kualitas pekerjaan dukungan pimpinan dan lingkup pekerjaan auditor berpengaruh positif dan signifikan terhadap efektivitas audit internal",-1.0
76469,pengaruh budaya organisasi terhadap kinerja pegawai (studi kasus pada badan riset dan inovasi nasional) pada era globalisasi ini menuntut adanya kompetisi dari semua organisasi atau perusahaan untuk saling bersaing guna merebutkan kedudukan sebagai perusahaan yang unggul tidak ketinggalan dalam hal ini perusahaan dituntut untuk mengembangkan kemampuan sumber daya manusia agar lebih baik hal tersebut dikarenakan sumber daya manusia merupakan pelaku dan penggerak yang harus beradaptasi terhadap kemajuan teknologi sehingga organisasi dapat mempertahankan kelangsungan hidup dan terus berkembang dengan kemajuan zaman tujan dari penelitian ini adalah untuk mengetahui seberapa besar pengaruh budaya organisasi terhadap kinerja pegawai pada badan riset dan inovasi nasional dengan menggunakan metode kuantitatif dan teknik survei terhadap sampel sebanyak  orang dengan menggunakan teknik non probability sampling yakni teknik incidental sampling  hasil penelitian menyimpulkan bahwa budaya organisasi berpengaruh positif dan signifikan terhadap kinerja pegawai hal ini terlihat dari nilai t hitung sebesar  yang jauh lebih besar dari t tabel  adapun nilai koefesien korelasi antara budaya organisasi dan kinerja pegawai adalah sebesar  yang berada pada interval  dan menghasilkan koefesien determinasi sebesar  atau  hal ini menunjukan bahwa besar pengaruh budaya organisasi sebesar  dan sisanya  dipengaruhi oleh variabel lain yang tidak diteliti,-1.0
76476,"pengaruh kepemimpinan transformasional, dukungan organisasi, dan self efficacy terhadap kinerja karyawan pada perumda air minum banyumili kabupaten rembang this study aims to analyze the effect of transformational leadership organizational support and self efficacy on employee performance at perumda banyumili drinking water rembang regency the population in this study were all  employees of perumda water drinking banyumili rembang regency the sampling technique used was random sampling technique with the number of samples used in this study as many as  people data was collected by distributing questionnaires the results showed that transformational leadership and self efficacy had a positive and significant effect on employee performance at perumda water drinking banyumili rembang regency while organizational support had no effect on employee performance at perumda water drinking banyumili rembang regency keywords transformational leadership organizational support self efficacy employee performance",-1.0
76482,pengaruh kinerja keuangan terhadap nilai perusahaan pada perusahaan food and beverages yang terdaftar di bursa efek indonesia (bei) the purpose of this study was to determine the effect of financial performance on the value of food and beverage companies on the idx for the  period the population in this study were all food and beverage companies on the indonesia stock exchange which operated  companies in  sample using purposive sampling technique to get a final sample of  companies that are in food and beverage companies on the indonesia stock exchange in  the data analysis technique used is the classical assumption test and multiple linear regression analysis with the help of the spss  application for windows the results of the analysis show that profitability has an effect on increasing the value of the food and beverage subsector on the indonesia stock exchange for the  period leverage and liquidity have no effect on the increase in the value of the food and beverage subsector on the indonesian stock exchange for the  period keywords firm value leverage liquidity profitability,-1.0
76483,analisis penggunaan metode altman z-score dan springate untuk mengetahui potensi terjadinya financial distress pada pt ace hardware indonesia tbk periode 2019-2022 in the business world a company is formed with the aim of making a profit or profit if there is a consecutive decline in profit it will trigger financial distress which is a condition where the company faces difficulties with financial problems therefore it is important for a company to analyze the companys financial statements carefully and indepth to find out the potential for bankruptcy for the company by using bankruptcy prediction tools such as the almant zscore and springate sscore methods in this study a type of secondary data is used in the form of corporate financial statements of pt ace hardware tbk indonesia for the  period which are listed on the indonesia stock exchange idx and using external data sources namely from outside the company in the form of notes on company reports documentation book references and journals the data collection method in this study uses the library research method through the data analysis method in the form of a quantitative descriptive analysis method,-1.0
76488,pengaruh electronic word of mouth dan kemudahan penggunaan terhadap repurchase intention pada pelanggan tiktok shop di surabaya penelitian ini bertujuan untuk mengetahui dan menganalisis pengaruh electronic word of mouth dan kemudahan penggunaan terhadap repurchase intention penelitian ini menggunakan pendekatan kuantitatif dengan metode survey populasi penelitian ini ialah pelanggan tiktok shop di kota surabaya sampel penelitian berjumlah  responden yang diambil menggunakan teknik purposive sampling dengan kriteria pengguna tiktok yang berdomisili di surabaya dan telah melakukan pembelian minimal x pada tiktok shop teknik analisis menggunakan regresi linier berganda hasil penelitian menunjukkan bahwa secara simultan electronic word of mouth  dan kemudahan penggunaan berpengaruh signifikan terhadap repurchase intention secara parsial electronic word of mouth dan kemudahan penggunaan  berpengaruh positif dan signifikan terhadap repurchase intention,-1.0
76490,"analisis pengaruh organizational culture, job satisfaction, job characteristic, job environment & organizational commitment terhadap employee engagement dengan motivation sebagai mediasi pada hotel berbintang empat di kota batam penelitian ini dilakukan dengan tujuan untuk membuktikan faktorfaktor yang dapat mempengaruhi keterlibatan karyawan pada hotel berbintang empat di kota batam  faktor yang akan dilakukan untuk pembahasan pada penelitian ini adalah variabel budaya organisasi kepuasan kerja karakteristik kerja lingkungan kerja organisasi komitmen dengan variabel motivasi sebagai mediasi objek penelitian ditujukan pada hotel berbintang empat di kota batam populasi pada penelitian ini adalah karyawan pada hotel berbintang empat di kota batam dengan sampel yang digunakan sebanyak  responden data yang dikumpulkan akan diolah dengan melalui aplikasi smart pls hasil pada penelitian ini menunjukkan bahwa budaya organisasi berpengaruh tidak signifikan terhadap motivasi kepuasan kerja karakteristik kerja lingkungan kerja dan organisasi komitmen berpengaruh signifikan terhadap motivasi motivasi berpengaruh signifikan terhadap keterlibatan karyawan hubungan variabel budaya organisasi melalui motivasi berpengaruh tidak signifikan terhadap keterlibatan karyawan hubungan variabel kepuasan kerja karakteristik kerja lingkungan kerja dan organisasi komitmen melalui motivasi berpengaruh signifikan terhadap keterlibatan karyawan",-1.0
76495,"pengaruh citra merek, kualitas produk, kepuasan  konsumen terhadap loyalitas konsumen pada produk sepatu converse penelitian ini bertujuan untuk memahami dan mengetahui pengaruh citra merek kualitas produk dan kepuasan konsumen terhadap loyalitas konsumen sepatu converse populasi yang digunakan dalam penelitian ini adalah mahasiswa fisip upn veteran jawa timur angkatan     sampel yang diperlukan sebesar  responden teknik pengambilan sampel yang digunakan dalam penelitian ini adalah nonprobability sampling jenis data yang digunakan dalam penelitian ini adalah data primer yaitu data yang dikumpulkan atau diperoleh langsung dari objek peneliti teknik pengumpulan data yang digunakan dalam penelitian ini adalah kuesioner teknik analisis data yang digunakan dalam penelitian ini adalah regresi liniear berganda dengan demikian hasil penelitian ini menunjukan bahwa citra merek kualitas produk dan kepuasan konsumen berpengaruh signifikan terhadap loyalitas konsumen citra merek berpengaruh signifikan terhadap loyalitas konsumen kualitas produk berpengaruh signifikan terhadap loyalitas konsumen kepuasan konsumen berpengaruh tidak signifikan terhadap loyalitas konsumen",-1.0
76503,firm value volatility in view of profit performance and practices good corporate governance researchers are interested in raising this title because by implementing good corporate governance good financial performance will also be achieved where the role of good corporate governance itself is as a system of control and balance or the art of directing and controlling a company to maximize its corporate value and maintain the longterm sustainability of the company the type of research used in this research is quantitative research in a sociative way  namely research that focuses on testing theories through measuring the relationship between variables the population in this study were  consumer goods subsector companies listed on the indonesia stock exchange idx during the research period    financial performance have a positive and significant effect on firm value in consumer goods companies on the indonesia stock exchange in  the results of the partial test of the good corporate governance variable have no negative effect and not significant to company value in consumer goods companies on the indonesia stock exchange in   the role of good corporate governance itself is as a system of control and balance or the art of directing and controlling a company to maximize its corporate value and maintain the longterm sustainability of the company,-1.0
76518,understanding generation z’s perception of servant leadership: insights from indonesia generasi z para profesional muda yang sedang mengemuka membawa nilainilai aspirasi dan harapan yang unik dalam lingkungan kerja kontemporer saat organisasi berjuang untuk memahami dan beradaptasi dengan generasi ini servant leadership muncul sebagai gaya kepemimpinan yang memikat dan sejalan dengan pemikiran dan preferensi gen z kajian ini mengeksplorasi pentingnya servant leadership dalam persepsi gen z menggali keselarasan antara nilainilai yang mereka anut dengan prinsipprinsip servant leadership dengan menggunakan slq riset ini menempuh survei kuantitatif untuk mendapatkan wawasan tentang bagaimana gen z memahami dan merespon karakteristik servant leadership temuan menunjukkan bahwa servant leadership dengan penekanan pada empati inklusivitas dan dampak yang berorientasi pada tujuan cocok dengan keinginan gen z untuk lingkungan kerja yang bermakna dan kolaboratif melalui pemahaman yang lebih dalam tentang bagaimana servant leadership sejalan dengan persepsi gen z kajian ini memberikan wawasan penting bagi organisasi yang ingin menarik melibatkan dan mempertahankan bakat generasi ini,-1.0
76520,analisis perbandingan performa keuangan pt. kalbe farma tbk. dan pt. kimia farma tbk periode 2020-2021 penelitian ini bertujuan untuk menganalisis perbandingan performa keuangan pt kalbe farma tbk dan pt kimia farma tbk diukur dari rasio likuiditas yang terdiri dari current ratio dan quick ratio dan rasio solvabilitas serta rasio profitabilitas yang terdiri dari profit margin return on asset dan return on equity dengan menggunakan metode kualitaatif deskriptif hasil penelitian menunjukkan bahwa perbandingan kinerja keuangan pt kalbe farma tbk dan pt kimia farma tbk memiliki likuditas masingmasing dimana di current ratio pt kalbe farma lebih unggul dibanding pt kimia farma dan pt kimia farma tbk lebih unggul dari sisi quick ratio  pt kalbe farma memiliki kemampuan membayar utang  lebih baik dibanding pt kalbe farma tbk pt kimia farma tbk memiliki kemampuan lebih baik dalam menghasilkan dibanding pt kalbe farma tbk pt kalbe farma tbk lebih baik dalam menghasilkan laba dengan seluruh aset yang dimiliki dibanding pt kimia farma tbk hal ini juga berlaku pada return on equity dimana pt kalbe farma tbk lebih baik menghasilkan laba dengan modal tertentu dibanding dengan pt kimia farmatbk,-1.0
76537,analisis faktor-faktor yang mempengaruhi produksi petani lada di desa tirawonua kecamatan routa kabupaten konawe provinsi sulawesi tenggara tujuan penelitian ini adalah untuk menganalisis faktorfaktor yang mempengaruhi produksi petani lada di desa tirawonua kecamatan routa kabupaten konawe provinsi sulawesi tenggara penelitian ini dilaksanakan di desa tirawonua kecamatan routa dimana pengambilan datanya adalah  website bps badan pusat statistik tahun   kantor kepala desa  masyarakat populasi dan sampel dalam penelitian ini adalah petani lada di desa tirawonua teknik pengambilan sampel yang digunakan dalam penelitian ini secara acak sederhana  simple random sampling berdasarkan hasil analisis pengaruh luas lahan modal tenaga kerja terhadap produksi adalah positif sedangkan pengaruh pendidikan terhadap produksi adalah negatif artinya bila luas lahan modal dan tenaga kerja ditambah maka akan meningkatkan produksi petani lada sedangkan pendidikan tidak berpengaruh positif atau sinifikan terhadap jumlah produksi petani lada,-1.0
76538,pengaruh lingkungan kerja dan budaya kerja terhadap kinerja anggota kepolisian (studi kasus pada bidang propam kepolisian daerah sulawesi barat) penelitian ini bertujuan untuk mengetahui pengaruh variabel lingkungan dan budaya kerja terhadap kinerja anggota kepolisian pada bidang profesi dan pengamanan kepolisian daerah sulawesi barat hasil dalam penelitian ini menunjukkan lingkungan kerja x berpengaruh positif dan signifikan secara parsial terhadap kinerja anggota kepolisian pada bidang profesi dan pengamanan kepolisian daerah sulawesi barat budaya kerja x berpengaruh positif dan signifikan secara parsial terhadap kinerja anggota kepolisian pada bidang profesi dan pengamanan kepolisian daerah sulawesi barat lingkungan kerja x dan budaya kerja x berpengaruh signifikan secara simultan terhadap kinerja anggota kepolisian pada bidang profesi dan pengamanan kepolisian daerah sulawesi barat,-1.0
76564,analisis perbandingan manajemen bandwidth dengan metode random early detection (red) dan class-based queue (cbq) pada telkom university landmark tower (tult) saat ini jaringan internet menjadi krusial dalam berbagai aspek kehidupan termasuk dalam proses belajarmengajar di bidang pendidikan universitas telkom baru saja membangun telkom university landmark tower tult namun layanan internet pada gedung tersebut masih kurang optimal karena masih ada pengguna internet yang mengalami kendala dalam performa jaringan internet seperti koneksi terputus kinerja lambat dan ketidakstabilan jaringan untuk mengatasi masalah ini diperlukan optimasi jaringan yaitu manajemen bandwidth pada penelitian ini menggunakan metode random early detection red dan classbased queueing cbq penelitian ini dilakukan secara simulasi pada ruangan gedung tult dengan  router mikrotik dan  client dilakukan dengan cara mengakses meeting online dan streaming video selama  jam data traffic diambil menggunakan aplikasi wireshark lalu dilakukan analisis parameter quality of service hasil dari penelitian ini menyatakan bahwa dalam skala kecil metode cbq maupun red memiliki kinerja yang sama baik namun setiap metode memiliki pendekatan berbeda dalam mengolah dan menjaga kinerja layanan dimana metode cbq yang mengandalkan prioritas dan pembagian antar kelas sedangkan pada metode red lebih berfokus pada pengendalian antrian dan pemerataan alokasi bandwidth lebih adil dari hasil tersebut diperlukan pertimbangan kembali mengenai faktor kebutuhan dan konteks untuk mendapatkan metode terbaik untuk diterapkan pada kondisi traffic yang nyata,-1.0
76570,analisis strategi ekspansi pt adaro energy tbk pada negara india electricity is a source of energy that humans need today most of the electrical energy produced in the world comes from coal as much as   percent according to the international energy agency india has the fifth largest proven coal reserves in the world totaling around  billion tonnes in  just under  percent of the global total coal is the main source of electricity generation in india accounting for about twothirds of the domestic supply the total coal production in india in  is  million tons the country was the worlds second largest importer and consumer of coal in  after china this study aims to analyze the expansion strategy of pt adaro energy tbk in india the analytical method used in this research is descriptive qualitative analysis method this study discusses the political and legal environment both in the home country and the host country that can hinder and support the companys pace in expanding into the international market as well as the strategies used to enter the most appropriate market global market entry strategies at their core these skills help people communicate and collaborate develop and share digital content and solve problems in the workplace anywhere keywords expansion coal political and legal environment and global market entry strategies,-1.0
76573,analisis location quotient dalam penentuan sektor unggulan pada 4 kota di propinsi sulawesi utara penelitian ini bertujuan untuk mengetahui sektor apa saja yang menjadi sektor unggulan di  kota yang ada di propinsi sulawesi utara metode yang digunakan dalam penelitian ini adalah pendekatan kuantitatif dengan teknik analisis location quotient dan menggunakan data sekunder yang di publikasikan oleh bps sulawesi utara tahun  banyaknya sektor yang dianalisis adalah  sektor dengan tahun amatan  dan  berdasarkan hasil perhitungan location quotient  lq pada  kota di propinsi sulawesi utara untuk kota manado dengan  sektor unggulan yaitu  perdagangan besar dan eceran transportasi dan pergudangan penyediaan akomodasi dan makan minum informasi dan komunikasi jasa keuangan dan asuransi jasa perusahaan administrasi pemerintah jasa pendidikan jasa kesehatan dan jasa lainnya kota kotamobagu dengan   sektor unggulan yaitu  pengadaan listrik dan gas pengadaan air konstruksi perdagangan besar dan eceran jasa keuangan dan asuransi administrasi pemerintah jasa pendidikan jasa kesehatan dan jasa lainnya kota tomohon dengan  sektor unggulan yaitu  pertambangan konstruksi penyediaan akomodasi dan makan minum real estat jasa kesehatan jasa pendidikan dan jasa lainnya kota bitung dengan  sektor unggulan yaitu  industri pengolahan pengadaan air dan transportasi pengolahan,-1.0
76595,determinan penghindaran pajak: studi pada perusahaan makanan dan minuman dari indonesia tujuan dari penelitian ini adalah untuk mengetahui pengaruh pertumbuhan penjualan ukuran perusahaan profitabilitas dan keragaman gender terhadap penghindaran pajak penghindaran pajak adalah strategi hukum yang digunakan oleh wajib pajak untuk meminimalkan kewajiban pajak mereka purposive sampling digunakan untuk memilih subjek penelitian dengan menggunakan sampel sebanyak  data yang terdiri dari  perusahaan makanan dan minuman yang terdaftar di bursa efek indonesia bei dari tahun  hingga  untuk melengkapi investigasi penelitian dilakukan regresi data panel menurut temuan pertumbuhan penjualan ukuran perusahaan profitabilitas dan keragaman gender semuanya berdampak pada penghindaran pajak namun hanya ukuran perusahaan yang berpengaruh positif terhadap penghindaran pajak sedangkan pertumbuhan penjualan profitabilitas dan keragaman gender tidak berpengaruh selain itu hal ini menunjukkan bahwa semakin besar ukuran perusahaan semakin tinggi biaya yang mungkin dikeluarkan perusahaan yang terlibat dalam taktik penghindaran pajak,-1.0
76609,efektivitas pemberdayaan ekonomi masyarakat desa pengrajin eceng gondok penelitian ini bertujuan untuk mengetahui proses pemberdayaan ekonomi yang dilakukan oleh bumdes pada masyarakat pengrajin eceng gondok di desa sunggumanai kecamatan patallasasang mengetahui kendala yang dihadapi bumdes dalam memberdayakan ekonomi masyarakat pengrajin eceng gondok dan cara mengatasinya dan mengetahui dampak ekonomi yang dirasakan masyarakat pengrajin eceng gondok setelah mengikuti pemberdayaan yang dilakukan oleh bumdes materi penelitian ini adalah melakukan pemberdayaan ekonomi masyarakat pengrajin eceng gondok di kabupaten gowa informan utama yaitu pendiri ketua bumdes dan pengelola tempat kerajinan di wilayah patallassang sedangkan informan pendukung yaitu  orang masyarakat pengrajin yang ikut dalam pemberdayaan yang dilakukan oleh bumdes analisis data yang dilakukan melalui analisis validitas data dan analisis data kualitatif proses pemberdayaan ekonomi pada masyarakat pengrajin yang dilakukan oleh bumdes terdiri dari beberapa cara diantaranya sosialisasi serentak pelatihan serentak pelatihan datang ke rumah dan pelatihan melalui masyarakat yang sebelumnya sudah ikut dalam pemberdayaan dengan dilakukan melalui tiga tahap tersebut terdapat kendala dalam proses pemberdayaan ekonomi yang dilakukan oleh bumdes yang dihasilkan dari evaluasi kendala tersebut diantaranya partisipasi masyarakat yang menurun alat yang kurang memadai yang dikarenakan bumdes kekurangan dana serta tidak ada bantuan dari pihak lain seperti dari pemerintah serta adanya masa new normal pasca pandemi covid yang menjadikan proses pemberdayaan dan proses produksi sementara dihentikan pemberdayaan ekonomi masyarakat pengrajin yang dilakukan dengan berbagai cara melalui tahap penyadaran dan pembentukan perilaku tahap transformasi dan tahap peningkatan intelektual merupakan tahap pemberdayaan yang tepat dan sesuai dalam proses pemberdayaan yang dilakukan oleh bumdes akan tetapi tahap pemberdayaan akan jauh lebih baik jika pelaksanaannya berkolaborasi dengan beberapa pihak seperti pemerintah pelaku usaha dan lain sebagainya yang membantu dalam pemberdayaan ekonomi masyarakat,-1.0
76613,pengaruh gaya kepemimpinan dan perilaku individu terhadap iklim kerja organisasi di sekretariat daerah kabupaten boalemo penelitian ini bertujuan untuk mengetahui pengaruh gaya kepemimpinan dan perilaku individu terhadap iklim kerja organisasi di sekretariat daerah kabupaten boalemo penelitian ini menggunakan pendekatan kuantitatif dengan metode penelitian survei data yang digunakan adalah data primer yang diperoleh dari penyebaran kuesioner pada pegawai di sekretariat daerah kabupaten boalemo jumlah penarikan sampel dalam penelitian ini sebesar  responden teknik analisis data menggunakan regresi linear berganda hasil penelitian menunjukkan bahwa terdapat pengaruh gaya kepemimpinan dan perilaku individu terhadap iklim kerja organisasi di sekretariat daerah kabupaten boalemo besaran pengaruh gaya kepemimpinan dan perilaku individu dan iklim kerja organisasi   sedangkan sisanya sebesar    dipengaruhi oleh variabel yang tidak diteliti,-1.0
76639,faktor-faktor yang berhubungan dengan kinerja perawat dalam pendokumentasian proses keperawatan di rumah sakit la temmamala kabupaten soppeng tujuan penelitian ini untuk mengetahui faktorfaktor yang berhubungan dengan kinerja perawat dalam pendokumentasian proses keperawatan di rsud la temmamala kabupaten soppeng tahun  penelitian ini dilakukan di rsud la temmamala kabupaten soppeng desain penelitian yang digunakan adalah deskriptif analitik dengan pendekatan cross sectional study yaitu rancangan penelitian dengan melakukan pengukuran atau pengamatan pada saat bersamaan sekali waktu teknik pengambilan sampel pada penelitian ini yaitu teknik sampling purposive pengambilan sampel secara sengaja yaitu sebagian dari perawat pelaksana di ruang rawat inap rsud la temmamala kabupaten soppeng kecuali kepala ruangan karena memiliki tugas yang berbeda dari perawat pelaksana dari  perawat dikurangi  kepala ruangan sehingga total polulasi adalah  orang analisis yang digunakan pada penelitian ini adalah analisis univariat untuk mengambarkan distribusi frekuensi masingmasing variabel yang diteliti baik variabel independen maupun dependen dan analisis bivariat dilakukan untuk menguji hipotesis penelitian yaitu mencari hubungann antara variabel independen dan variabel dependen yang diuji dengan menggunakan uji statistik fishers exact dengan menggunakan program spss  berdasarkan hasil penelitian yang dilakukan maka dapat ditarik kesimpulan yaitu  tidak ada hubungan antara umur perawat dengan pendokumentasian proses keperawatan dengan hasilchisquare didapat nilai p   α   ada hubungan antara pendidikan perawat dengan pendokumentasian proses keperawatan dengan hasil chisquare didapat nilai p   α   ada hubungan antara sikap perawat dengan pendokumentasian proses keperawatan dengan hasil chisquare didapat nilai p   α    keywords komunikasi interpersonal efikasi diri kompensasi komitmen orgasnisasi berkelanjutan,-1.0
